2015-07-16 14:37:25,095 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/apache/httpcomponents/httpcomponents-client/4.3.6/httpcomponents-client-4.3.6.pom
2015-07-16 14:37:25,513 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/apache/httpcomponents/httpcore/4.3.3/httpcore-4.3.3.pom
2015-07-16 14:37:25,779 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/apache/httpcomponents/httpcore/4.3.3/httpcore-4.3.3.pom
2015-07-16 14:37:26,103 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/apache/httpcomponents/httpcomponents-core/4.3.3/httpcomponents-core-4.3.3.pom
2015-07-16 14:37:26,455 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/apache/httpcomponents/httpcomponents-core/4.3.3/httpcomponents-core-4.3.3.pom
2015-07-16 14:37:26,870 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-htmlunit-driver/2.45.0/selenium-htmlunit-driver-2.45.0.pom
2015-07-16 14:37:27,184 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-htmlunit-driver/2.45.0/selenium-htmlunit-driver-2.45.0.pom
2015-07-16 14:37:27,639 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-firefox-driver/2.45.0/selenium-firefox-driver-2.45.0.pom
2015-07-16 14:37:27,916 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-firefox-driver/2.45.0/selenium-firefox-driver-2.45.0.pom
2015-07-16 14:37:28,228 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-ie-driver/2.45.0/selenium-ie-driver-2.45.0.pom
2015-07-16 14:37:28,542 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-ie-driver/2.45.0/selenium-ie-driver-2.45.0.pom
2015-07-16 14:37:28,854 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-safari-driver/2.45.0/selenium-safari-driver-2.45.0.pom
2015-07-16 14:37:29,119 [Worker-363] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://ctg-cache-repo.corp.intuit.net/nexus/content/groups/public/org/seleniumhq/selenium/selenium-safari-driver/2.45.0/selenium-safari-driver-2.45.0.pom
